id,created_at,source,original_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1238209097142382592,Thu Mar 12 21:03:48 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @AmazonMusicIN: #BrandNew Feel the deep emotions with #Laadki from #AngreziMedium, out now on @AmazonMusicIN 👨‍👧

#KareenaKapoorKhan @ra…",en,0,12,Sam__Says__,,"BrandNew, Laadki, AngreziMedium, KareenaKapoorKhan","AmazonMusicIN, AmazonMusicIN",,
1238209041077137409,Thu Mar 12 21:03:34 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @pinkvilla: Damn! Kareena Kapoor Khan's slow-mo walk is too cool to handle 😎🤩

#KareenaKapoorKhan #AngreziMedium #KareenaKapoor https://…",en,0,12,Sam__Says__,,"KareenaKapoorKhan, AngreziMedium, KareenaKapoor",pinkvilla,,
1238209020596383745,Thu Mar 12 21:03:29 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @RanvirShorey: The father-daughter duo is all set to win your hearts! ❤ 
#AngreziMedium in cinemas tomorrow. Pre-book your tickets now:…",en,0,5,Sam__Says__,,AngreziMedium,RanvirShorey,,
1238208953302962176,Thu Mar 12 21:03:13 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @JohnyBravo4444: Going in to watch #AngreziMedium right now here in Sharjah..

It's a weekend over here so almost a packed house !!

Con…",en,0,7,Sam__Says__,,AngreziMedium,JohnyBravo4444,,
1238208719600488448,Thu Mar 12 21:02:18 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @JohnyBravo4444: @irrfank @radhikamadan01 Just watched #AngreziMedium here in Sharjah UAE ..

#RadhikaMadan looking so pretty ❤❤❤❤

@irr…",en,0,3,Sam__Says__,,"AngreziMedium, RadhikaMadan","JohnyBravo4444, irrfank, radhikamadan01",,
1238208385163517954,Thu Mar 12 21:00:58 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @girishjohar: So the team marches as planned, to release tomorrow in India barring the closed regions ! ... #AngreziMedium  @irrfank 
#K…",en,0,8,Sam__Says__,,AngreziMedium,"girishjohar, irrfank",,
1238208355178442753,Thu Mar 12 21:00:51 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @SumerGill11: @irrfank + #DeepakDobriyal + #KareenaKapoorKhan

#AngreziMedium https://t.co/E2aCsZbn44",und,0,7,Sam__Says__,False,"DeepakDobriyal, KareenaKapoorKhan, AngreziMedium","SumerGill11, irrfank",,
1238208262895517700,Thu Mar 12 21:00:29 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CineCentre: Another weekend, another fantastic line-up at #CineCentre this weekend! Catch #Bloodshot, #Moffie and #AngreziMedium from 1…",en,0,3,ms_blaze,,"CineCentre, Bloodshot, Moffie, AngreziMedium",CineCentre,,Cape Town
1238207024036343809,Thu Mar 12 20:55:33 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @KareenaUpdates: ""Kareena was in a very secure zone as an actor. She emotionally connected with her character."" - Dinesh Vijan

#Angrezi…",en,0,23,ah73815296,,,KareenaUpdates,,
1238206908592357376,Thu Mar 12 20:55:06 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @KareenaUpdates: ""Kareena was in a very secure zone as an actor. She emotionally connected with her character."" - Dinesh Vijan

#Angrezi…",en,0,23,MegaStarKareena,,,KareenaUpdates,,India 🇮🇳 
1238205722040635392,Thu Mar 12 20:50:23 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @taran_adarsh: #Update: #AngreziMedium is releasing tomorrow [13 March 2020] in #India, as per schedule.",en,0,141,iamali79,,"Update, AngreziMedium, India",taran_adarsh,,India
1238204277312667667,Thu Mar 12 20:44:39 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @taran_adarsh: #Update: #AngreziMedium is releasing tomorrow [13 March 2020] in #India, as per schedule.",en,0,141,Arrogant_Guy_,,"Update, AngreziMedium, India",taran_adarsh,,United States
1238203856376520706,Thu Mar 12 20:42:58 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @KareenaUpdates: ""Kareena was in a very secure zone as an actor. She emotionally connected with her character."" - Dinesh Vijan

#Angrezi…",en,0,23,Formula1FanGirl,,,KareenaUpdates,,Germany
1238202010228469763,Thu Mar 12 20:35:38 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @zindagiwidricha: कल अंग्रेज़ी मीडियम रिलीज़ हो रही है.. आइए उसके एक किरदार से मिलते हैं जो हिंदी मीडियम में @irrfank को गरीबी सिखाता है…,hi,0,7,kripalaniRamesh,False,,"zindagiwidricha, irrfank",,"Ahmadabad City, India"
1238201883279282176,Thu Mar 12 20:35:08 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @taran_adarsh: #Update: #AngreziMedium is releasing tomorrow [13 March 2020] in #India, as per schedule.",en,0,141,Kaushik16461527,,"Update, AngreziMedium, India",taran_adarsh,,
1238201678538715136,Thu Mar 12 20:34:19 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KareenaUpdates: ""Kareena was in a very secure zone as an actor. She emotionally connected with her character."" - Dinesh Vijan

#Angrezi…",en,0,23,KareenaFan4Ever,,,KareenaUpdates,,Kareena Kapoor Khan's Universe
1238201500251242496,Thu Mar 12 20:33:36 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @kritisanon: #AngreziMedium is such a heartwarming beautiful film! Makes you laugh out loud, gets u teary eyed &amp; puts a smile on your fa…",en,0,125,Kaushik16461527,,AngreziMedium,kritisanon,,
1238201241643048960,Thu Mar 12 20:32:35 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""Kareena was in a very secure zone as an actor. She emotionally connected with her character."" - Dinesh Vijan… https://t.co/Kj4q6h2E5w",en,145,23,KareenaUpdates,False,,,,Worldwide (Malaysia)
1238199118998016000,Thu Mar 12 20:24:09 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Angrezi Medium Movie Review: A movie that will make you go emotional and giggle at the same time

Rating- ⭐⭐⭐.5… https://t.co/ih2BYP6E1C",en,0,0,YoTainment,False,,,,
1238197764233637889,Thu Mar 12 20:18:46 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @imshiva17: Gorgeous @hegdepooja spotted 
   at the special 
screening of #AngreziMedium 

#PoojaHegde #Pooja https://t.co/mRSUR6GznF",en,0,15,KalalaKarnaGoud,False,"AngreziMedium, PoojaHegde, Pooja","imshiva17, hegdepooja",,"Hyderabad, India"
1238195716457037824,Thu Mar 12 20:10:38 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The makers of #AngreziMedium have shared yet another hilarious dialogue promo from the movie:… https://t.co/H65EnsHnSE,en,0,0,BFFCmag,False,AngreziMedium,,,Canada
1238195653961904128,Thu Mar 12 20:10:23 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@IrrfanK Starrer #AngreziMedium Is Releasing Today And I Might Go To Watch 🎦 It In The Afternoon 🌅 But Before That… https://t.co/qZm9FGYDeC,en,0,0,ChiragCKO,,AngreziMedium,irrfank,,Viperville!!!
1238195156701966336,Thu Mar 12 20:08:24 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thank you #Suryavanshi makers 
To took decision movie release will be on new date... 
#AngreziMedium got solo relea… https://t.co/GFAp6tegSI",en,0,0,PrradipKhairwar,,"Suryavanshi, AngreziMedium",,"[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]","Mumbai, "
1238194698679967747,Thu Mar 12 20:06:35 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TheSidMathur: #AngreziMediumReview 

RATING ⭐️⭐️⭐️⭐️

- Top Performances.
- Brilliant Direction
- Engaging Story
- Decent Screenplay

F…",en,0,51,InsatiableNoor,,AngreziMediumReview,TheSidMathur,,EaRth
1238193666067324928,Thu Mar 12 20:02:29 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @taran_adarsh: #Update: #AngreziMedium is releasing tomorrow [13 March 2020] in #India, as per schedule.",en,0,141,10032000AJ,,"Update, AngreziMedium, India",taran_adarsh,,भारत
1238193166236504065,Thu Mar 12 20:00:30 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The heartwarming lyrics of #AngreziMedium's new song #Laadki will touch your soul:

https://t.co/dnAPsDRVBg… https://t.co/nUNiUUMqVw",en,0,0,BFFCmag,False,"AngreziMedium, Laadki",,,Canada
1238192903463137280,Thu Mar 12 19:59:27 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @taran_adarsh: #Update: #AngreziMedium is releasing tomorrow [13 March 2020] in #India, as per schedule.",en,0,141,MegaStarKareena,,"Update, AngreziMedium, India",taran_adarsh,,India 🇮🇳 
1238192415938207744,Thu Mar 12 19:57:31 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""Dimple and Kareena's argument makes for one of the best scenes in the film, but their arc never reaches its conclu… https://t.co/TUGbWpx6cB",en,4,1,RajjoUnchained,False,,,,
1238192339765432320,Thu Mar 12 19:57:12 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@InCredFin I Would like to study abroad @handsomeraaj 
 @cuteushakumari 

 #InCred #AngreziMedium #ContestAlert… https://t.co/oFV3VL00rH",en,0,0,vinodsapra76,,"InCred, AngreziMedium, ContestAlert","InCredFin, handsomeraaj, cuteushakumari",,"Ambala, India"
1238192059875389441,Thu Mar 12 19:56:06 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @InCredFin: #ContestAlert #AngreziMedium 
Tag two friends with whom you would like to study abroad. 🎓 👩‍🎓👨‍🎓 .
.
Rules:
1. Follow and li…",en,0,131,vinodsapra76,,"ContestAlert, AngreziMedium",InCredFin,,"Ambala, India"
1238191865695834112,Thu Mar 12 19:55:19 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @KareenaUpdates: ""Kareena agreed (to play this small role) is the film's good fortune because she is a stately presence in a small but i…",en,0,21,MegaStarKareena,,,KareenaUpdates,,India 🇮🇳 
1238191841884786688,Thu Mar 12 19:55:14 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @KareenaUpdates: ""Kareena Kapoor Khan is formidable, even when the makers fail to flesh her character."" - @filmibeat

#AngreziMedium #An…",en,0,15,MegaStarKareena,,AngreziMedium,"KareenaUpdates, filmibeat",,India 🇮🇳 
1238191783412035584,Thu Mar 12 19:55:00 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @taran_adarsh: #Update: #AngreziMedium is releasing tomorrow [13 March 2020] in #India, as per schedule.",en,0,141,FirojKarade,,"Update, AngreziMedium, India",taran_adarsh,,"Nagpur, India"
1238191775757422592,Thu Mar 12 19:54:58 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Ciara2460: ""Kareena agreed (to play this small role) is the film's good fortune because she is a stately presence in a small but import…",en,0,12,MegaStarKareena,,,Ciara2460,,India 🇮🇳 
1238191737022976001,Thu Mar 12 19:54:49 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Ciara2460: ""Kareena Kapoor Khan is formidable, even when the makers fail to flesh her character."" - @filmibeat

#AngreziMedium #Angrezi…",en,0,11,MegaStarKareena,,AngreziMedium,"Ciara2460, filmibeat",,India 🇮🇳 
1238190951681511424,Thu Mar 12 19:51:42 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @taran_adarsh: #Update: #AngreziMedium is releasing tomorrow [13 March 2020] in #India, as per schedule.",en,0,141,Neelangshu2,,"Update, AngreziMedium, India",taran_adarsh,,
1238190178293829632,Thu Mar 12 19:48:37 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Bollywood_Wale: #AngreziMedium

One Word Review :- Amazing

Rating :- 🌟🌟🌟🌟

You’ll love Angrezi Medium for a whole lot of things it say…",en,0,2,amansid30729909,,AngreziMedium,Bollywood_Wale,,MarvelWood
1238190151563530240,Thu Mar 12 19:48:31 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @PeepingMoon: #AngreziMediumReview: #Irrfan beautifully strings together a heart-touching father-daughter saga!

Rating: 🌕🌕🌕🌕 (4 Moons)…",en,0,17,amansid30729909,,"AngreziMediumReview, Irrfan",PeepingMoon,,MarvelWood
1238190131535740929,Thu Mar 12 19:48:26 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @WhiteCoat_no_48: And the versatile @KareenaOnline and #DimpleKapadia ate icing on the cake.  In total a great watch 👌
4.5/5 #AngreziMed…",en,0,28,amansid30729909,,DimpleKapadia,"WhiteCoat_no_48, KareenaOnline",,MarvelWood
1238189451383377922,Thu Mar 12 19:45:44 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Ciara2460: ""Kareena Kapoor Khan as Naina Kohli has a startling screen presence, despite her character’s limited screen time."" - @mygood…",en,0,10,Formula1FanGirl,,,Ciara2460,,Germany
1238189387088887808,Thu Mar 12 19:45:28 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @taran_adarsh: #Update: #AngreziMedium is releasing tomorrow [13 March 2020] in #India, as per schedule.",en,0,141,Formula1FanGirl,,"Update, AngreziMedium, India",taran_adarsh,,Germany
1238189314896547844,Thu Mar 12 19:45:11 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @KareenaUpdates: ""Kareena Kapoor Khan will make you realise the importance of a family. Her role is such that you will find her rude at…",en,0,22,Formula1FanGirl,,,KareenaUpdates,,Germany
1238189265969983489,Thu Mar 12 19:45:00 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Ciara2460: ""Kareena agreed (to play this small role) is the film's good fortune because she is a stately presence in a small but import…",en,0,12,Formula1FanGirl,,,Ciara2460,,Germany
1238189217953525761,Thu Mar 12 19:44:48 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @KareenaUpdates: ""In one fabulously enacted sequence we see how angry mom Dimple Kapadia and daughter Kareena Kapoor are with one anothe…",en,0,22,Formula1FanGirl,,,KareenaUpdates,,Germany
1238189216275632128,Thu Mar 12 19:44:48 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#AngreziMedium @⭐⭐⭐⭐
Book your tickets @AMCTheatres @RegalMovies @bookmyshow https://t.co/5OyBhBs2W3",en,3,1,thevickchannel,False,AngreziMedium,"AMCTheatres, RegalMovies, bookmyshow",,
1238189028324839424,Thu Mar 12 19:44:03 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CloutNewsMedia: 📸 : @BarunSobtiSays &amp; @iRidhiDogra snapped at the special screening of #AngreziMedium today.

#BarunSobti #ridhidogra h…",en,0,77,aeman_arshi,,"AngreziMedium, BarunSobti, ridhidogra","CloutNewsMedia, BarunSobtiSays, iRidhiDogra",,India
1238189003842584577,Thu Mar 12 19:43:57 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TheSidMathur: #AngreziMediumReview 

RATING ⭐️⭐️⭐️⭐️

- Top Performances.
- Brilliant Direction
- Engaging Story
- Decent Screenplay

F…",en,0,51,amansid30729909,,AngreziMediumReview,TheSidMathur,,MarvelWood
1238188415243485185,Thu Mar 12 19:41:37 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KareenaUpdates: ""Kareena agreed (to play this small role) is the film's good fortune because she is a stately presence in a small but i…",en,0,21,KareenaFan4Ever,,,KareenaUpdates,,Kareena Kapoor Khan's Universe
1238187863742631936,Thu Mar 12 19:39:25 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Amid #COVID_19 fear, #AngreziMedium is releasing tomorrow [13 March 2020] as per schedule. While in Kerala, Delhi &amp;… https://t.co/7jxBcWqHrW",en,4,0,BOCIndia,False,"COVID_19, AngreziMedium",,,India
1238187858780811264,Thu Mar 12 19:39:24 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @PradeepBastola: Very high chances theatre owners will run #Tanhaji by increasing screens in Mumbai and #Baaghi3 which has huge screens…,en,0,3,harharhindu,,"Tanhaji, Baaghi3",PradeepBastola,,HinduSthan
1238187373009092608,Thu Mar 12 19:37:28 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Angrezi Medium Movie Review: Irrfan and Radhika Madan make us laugh and cry with them - Movies News  #irfan… https://t.co/w2hwmwQSKi,en,2,2,thevickchannel,False,irfan,,,
1238187348011167744,Thu Mar 12 19:37:22 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Rakulpreet: #AngreziMedium is all heart. it is such a beautiful film with heartwarming performances❤️ @irrfank you r a blessing for the…,en,0,76,madforshreya,,AngreziMedium,"Rakulpreet, irrfank",,India
